comment,replies,date,user_name
I CANNOT BELIEVE THAT ELIZABETH HOLMES SOUNDS LIKE THAT WHAT,[],2022-02-04T07:14:40Z,@bbygyal2180
What a wonderful world we live in,[],2022-02-04T01:32:20Z,@BoringBrandi
"UGH GROSS. As a woman in my 30’s I would never ever want to be called a “girl”. As a female, it’s extremely embarrassing knowing these kinds of women (narcissists) are trying so hard to represent us, stand up for us, and “fight for women’s rights”…. Also, being called a “millennial” is so insulting and belittling. It’s absolutely NOT a positive term. It’s just this never ending vicious cycle of brainwashing women into thinking they need to work HARDER, encouraging them to cheat, steal, manipulate, lie, and even ostracize friends and family. Over the years I’ve noticed with these kind of women influencers that they feed this lie to all women about “don’t settle” or “don’t be content with where you’re at”, and it’s absolutely disgusting. What’s attractive and admirable about a woman is her ability to be humble, to be content with what she has (referring to #girlboss greed), kind, compassionate, and also confident in who she is! THAT is a successful woman, whether you are a stay at home mom or a 9-5er!",[],2022-02-03T20:01:15Z,@itsnicolejulia
does Elizebith holms change her voice or is she naturaly that deep?,[],2022-02-03T19:10:27Z,@daisnowsn2369
Wait wait wait. Women are people too?,[],2022-02-03T17:17:08Z,@RichardBaran
Gaslight gatekeep girlboss,[],2022-02-03T13:02:57Z,@o.c.pratcliffe2377
Elizabeth Holmes’ voice. The sound of a true villain.,[],2022-02-03T10:48:08Z,@mjhay1830
Gaslight gatekeepe girlboss,[],2022-02-02T22:23:31Z,@Chickennugget130
As soon as I see girl boss or hashtag girl boss I automatically avoid them like the plauge b/c I already know they are gonna try to sell me some cheap ass item & get me to join some MLM scam,[],2022-02-02T17:48:44Z,@mosesyang4222
"I think it's hard for women to become ceos, so many times the women who become ceos are some of the most cut-throat people out there. They don't care who they hurt in order to achieve their goals. Meanwhile, there are also a lot of bad ""boy bosses"" but they fade in the overwhelming sea of male ceos.",[],2022-02-02T15:26:28Z,@shaydawn7376
I love how insightful these videos are. I found your channel two days ago and binge  during my breaks and before and after work I've watched them while getting ready. Keep making awesome content!!,[],2022-02-02T14:28:01Z,@ashleygiguere3214
Well presented piece.congrads...train and all 🙂,[],2022-02-01T23:55:48Z,@davidsutherland6276
"Elizabeth and Sheryl...do you have to have a ridiculous voice to be a girlboss?

Edit: Hollis too, wtf? Why do these women feel the need to have a fake voice??",[],2022-02-01T17:53:10Z,@user-su8iu5kv8m
I absolutely agree women should be valuable as men in the workplace. Although I also believe that a women's role as a mother if that's her choice is now being portrayed as not so valuable. It's incredibly beautiful and important to be a nurturer. It should be celebrated as well! You're raising humans! Being mothers are not given the positive attention it deserves.,[],2022-01-31T18:07:39Z,@MakingDisciples4Jesus
Rachel Hollis 🤮🤮🤮,[],2022-01-30T22:06:46Z,@carmelafernando7823
"Sheryl Sandberg sounds like a chipmunk, I never heard anyone talk so fast. 😵‍💫",[],2022-01-30T20:59:37Z,@nectarinehair0115
"also "" girl boss"" as a term for a successful WOMAN is derogatory imo",[],2022-01-30T18:15:24Z,@agood1
They are just cult leaders,[],2022-01-30T08:05:48Z,@Deathbybigmac420
"Start up ‘culture’ unfortunately is inextricably linked with ‘fake it till you make it’. It doesn’t matter if the entrepreneur is male or female- crooks are just crooks and they are easy to spot: an obsession with receiving compliments, they talk too quickly and too much never listening to anyone else, incredibly sensitive to even mild criticism, very litigious and most obvious of all pump out tons of social media about their apparent success. Men have been doing it for centuries and now the girls are getting their share 🤣 Actually successful people tend to be reserved, modest, listen to others and generally are conservative about media exposure. First rule of business: Never believe your own publicity.",[],2022-01-30T02:38:39Z,@ashleygordon3467
"elizabeth holmes is disappointing, delusional and mousy.",[],2022-01-29T20:11:47Z,@solarqueen2555
"Thank you, thank you, thank you for doing this video. And pointing out that women are people too and do the same messed up stuff that other people that happen to be men do. 
I'm a regular guy that's been sick of this crap (extremes of women's empowerment) for over 10 years. A bunch of grifters and suckers following them, to include the federal Gov't workforce with their never ending obsession with ""diversity and inclusion"".
Trying to push women into fields that most women aren't terribly interested in (STEM) and never being happy that the number of women pursuing these fields remain lower than men. Shocker.
Not to mention the relentless push for women to chase careers at the expense of their families. Tell women to go make lots of money and pay some strangers (typically other women) a paltry wage to take care of THEIR kids. Just contributes to the further breakdown of relationships starting with family, then society at large. It sucks that we've walked down the path that make two income households a requirement for most couples. And for the record, no, I'm not suggesting women just sit at home and be household slaves.",[],2022-01-29T15:43:08Z,@chris2790
Now everyone knows that women can be just as terrible as men. Lets get on with life and work together.,[],2022-01-29T14:36:21Z,@carlosf3421
POWER CORRUPTS and ABSOLUTE POWER CORRUPTS ABSOLUTELY. So being corrupted by power appears to gender neutral.,[],2022-01-29T06:11:25Z,@solitaireburton3740
"To the last peace of your video ... and everyone is gossiping who got drunk, gossiping who cried, gossiping about who left early, gossiping about who left the last. Just never right.",[],2022-01-28T17:19:02Z,@z.c.oosthuizen6121
"Gaslight
Gatekeep
Girlboss",[],2022-01-28T11:13:26Z,@DrizzleoftheEast
#ggg,[],2022-01-27T16:57:35Z,@morganhoffman6253
The girl boss should have a cigarette in the one hand and a whiskey in the other...wait. thats Tallulah Bankhead,[],2022-01-27T12:49:55Z,@vaughangarrick
Excellent video. Well articulated,[],2022-01-27T02:57:47Z,@kitsontuli2713
Wow!,[],2022-01-27T01:06:16Z,@johnnycassell4338
I just don't understand.. Buying overpriced products won't make you successful..,[],2022-01-26T13:24:04Z,@tootzy-the-roll
"Seriously, my worst bosses were women😱",[],2022-01-26T08:50:37Z,@a.l.7712
Does Sandburg actually talk that fast?,[],2022-01-26T00:08:22Z,@bloodcountess81
"This girl boss stuff has always annoyed me. I am a girl and since being in law school, have been the boss. Not just in practicing law, but in owning and running bars and restaurants for 30 years. I am just a person and only feel good about myself in relationship to how good I am to people I work with. People have been with me for almost 30 years. The key is that I am not greedy and genuinely like and support everyone who works with me. I am not a label-",[],2022-01-25T19:55:21Z,@suzannecoe4347
"As a man who has worked in a number of different types of business over the years, I assure you the term ""boy boss"" does not exist, unless it is being uttered by women out of the hearing of men","['That’s more of a word to describe men in the workforcd having characteristics of modern women in another reality. Also, I think it is unprofessional to be used as a term as well.']",2022-01-25T14:18:26Z,@coreymeyer6488
"Quiet reminder, from a recovering millennial Hustle Culture enthusiast, that you cannot outrun trauma by working 70hrs a week.",[],2022-01-25T02:16:12Z,@ohreally1997
Why are all the interviews speeded up...,[],2022-01-24T10:03:23Z,@babs2902
This is like those people from high school that ignored you most of high school or old friends who you fell out of friends with starting an MLM and all of a sudden they want you back in their lives… sorry long sentence.,[],2022-01-23T22:40:23Z,@ashleymoore6665
womens quest for supremacy has made them completely worthless,[],2022-01-23T12:44:52Z,@charlesellis4775
Did theY ever establish if holmes was faking a deep voice,[],2022-01-21T00:20:36Z,@byronwest2858
idk but elizabeth holmes make me cringe. that deep voice and turtleneck 🤢🤮,[],2022-01-20T06:02:33Z,@jjjjjjjjjjjinnnn2323
"Girlboss is for millennials what gender diversity is for the young generation now. In a few years time we will also look back at toxic people, capitalists, and companies using the trend of gender diversity to sell us an imagie/ products.",[],2022-01-19T14:40:21Z,@marthakhaled3492
i got THREE nigel farage ads on this video for some reason?? what is the algorithm doing 🤦‍♀️,[],2022-01-19T11:49:37Z,@coferre
No me getting a girlboss mlm scam ad on ur video😭🙌 YouTube’s to funny sometimes istg,[],2022-01-19T04:34:32Z,@elizabishh1232
"Growing up my dad was in the military. My mum had a college education and career plans. Two years into marriage she had me....followed by five more. With six kids in tow, a husband who was often deployed, a dog and moving cross country every 1-4 years. My mom made the choice to be a stay at home mom and homeschool us. She wanted us kids to have some kind of normalcy and provide a grounding force in the middle of ever-changing environment. She also wanted there to be consistency in our education. Yes does she fall into the Leave It to Beaver female stereotype. 

But as she said being a girl boss is presented as this one ideal thing. Which equals material gain. 

No one would probably look at my mom and think she's a girl boss. But the lady gave birth to six kids, 1 on her own, raise us herself, with a deployed husband, in states that we knew no one in, educated us. Looking back I can't believe how much she gave up. The woman had zero time alone. 

She did this not for material gain, but so that her kids could have a somewhat normal life. She was even criticized for not being a 'feminist'. If that's not a girl boss. I don't know what is.","['Great comment! Your mom’s dedication to her/your family is amazing and this kind of STRONG and CARING woman is not recognized enough in the modern world. My mother was very much the same - she gave so much of herself to her family as well as volunteering with developmental adult’s WHILE battling cancer for 35 year’s (several reoccurrence’s). She was awarded the 25 year’s of volunteering with the cancer society as well! While there she befriended several women who suffered mental illness along with their cancer diagnosis and stuck by them till she past on in 2015 when she was ready to see what God wanted her to do next. During all her personal struggles she had a positive and caring personality… so grateful to have had her as my mother and mentor. I work supporting developmental adult’s and as a private mental health support (and part time musician). I know whatever life throws at me I will strive to face it with her strength and attempt to keep compassion for those I cross path’s with. \nThank You for sharing!', ""What a beautiful comment, I'm sure your mom would cry if she read it.""]",2022-01-18T13:00:50Z,@bethanye3867
"Everyone is making fun of Elizabeth Holmes' voice being fake... Is it though?
Because of all things, I am less concerned about her fake voice but rather the fake claims she made about her company. 
I know women I grew up with who already had really deep voices in their teens, I don't think it's so unlikely she really talks like that. Maybe she has voice damage. Do we really need to stoop so low to make fun of that about her, of all things?",[],2022-01-18T10:55:24Z,@IzzyCanterra
Biggest boss babe community is every military spouse page 😭😭,[],2022-01-18T08:29:03Z,@Literallyafish
So some one told you some  bullshit 🙄 and  yall  brought it = girl boss 🤣🤣🤣🤣 ok 👌🙄🤪🙃,[],2022-01-18T04:01:46Z,@mikegardy3085
Thank you for exposing this facade and  these issues  and standing up for all women.,[],2022-01-17T10:48:01Z,@YeshuaisKing24-7
"I’d love to see more strong, powerful & influential women discuss overcoming trauma and uniting with other women… but this girl boss ish ain’t it",[],2022-01-16T12:22:11Z,@phoenixlynx8549
It's a shame Feminist hasn't died yet... just this particular cell. We have to go thermonuclear on it at this point.,[],2022-01-16T02:14:31Z,@MCPunk55
"The poor ""Team"". They get blamed for everything.",[],2022-01-14T20:46:01Z,@Dearest_Kenyetta
gaslight gatekeep girlboss! 😇love your video,[],2022-01-14T19:19:34Z,@imamillennial
"I say this as a black woman. Some of my worst bosses have been women and the thing they all had in common was the whole girl boss thing. ""Girl bosses"" give the illusion of empathy but they'll just tell you to ""try harder"" or ""I support you"" with no help.",[],2022-01-14T18:56:04Z,@Ebene313
"I find is rather irritating these “ girl bosses” making it seem to regular women that they are so rare due to some sort of oppression. It’s statistics. Women are simply not interested in politics to that degree, nor are they interested in being CEO’s  and that is largely  due to biological clock  eventually pulling them home. Not saying women can’t be whatever they want to be its just science. Then there are women like me who are in a child free marriage and tell men to eat sh!t and die if they get in my way in work place and that works just fine. I feel zero oppression.  You can do whatever you want you don’t need these women to dictate how that works.",[],2022-01-13T20:36:05Z,@poshdelux
Unimaginative people associated toxic masculinity with strength and power so it was only a matter of time before a certain type of woman took on this behaviour. This video is right on so many things.,[],2022-01-13T00:00:58Z,@tomstickland
"Omg thank you for mentioning Danielle! I work in fashion & so many people in the industry were telling horrible stories about her, even in her glory days. She is sooo shady.",[],2022-01-12T15:13:48Z,@margaret7388
Gaslight gatekeep girlboss ❤️,[],2022-01-12T02:35:18Z,@fauxrowsdower7610
Back in the 50s auto insurance companies automatically charged young men more than young women because men had more accidents than women. That was because the men had the cars. As more women entered the workforce they were found to be just as reckless as men   The same is true of women in management. They can be just as avaricious and exploitative as men. Time to look beyond gender and consider competence and real accomplishments,[],2022-01-11T17:55:10Z,@wendiwonderly1419
"I appreciate when you make these videos, you take a look at MLMs that truly do cause more harm than good to their consultants. The ones you list, I’ve only heard horrid things about them.",[],2022-01-11T17:35:33Z,@nicoleprather9297
Like watching these videos,[],2022-01-10T22:34:18Z,@shaundurant7415
🤦🏿‍♂️ wyte folks wyting lol hustle culture lmaooooooo,[],2022-01-10T12:13:54Z,@angelw8791
"""we are equally terrible""  so true it's how I think of people in general  and how I accept others' mistakes",[],2022-01-10T04:37:50Z,@danhtran8595
"TBH NastyGal was trash. Their clothes were cheaply-made and fit poorly, but were way overpriced.",[],2022-01-10T01:48:24Z,@umokay5516
"The illusion that the world would be a better, caring, fair place if ""it was run by women"" is fucked up in so many levels. Misogyny at it's finest and yet clueless people applaud it. The power hierarchy in society is prone to corruption and women are not, at all, above any of it. Plus, women have been part of the power hierarchy for some time, nothing indicates they are any different then men in a competitive environment.",[],2022-01-10T00:26:21Z,@nikwbrasa18
Girl boss and boss babe is just the female equivalent of men calling themselves alpha,[],2022-01-09T14:20:04Z,@annaogrady1660
When I hear girl boss I think of lily singh,[],2022-01-09T03:03:21Z,@zoeymanae6325
Who are these people?,['🤣'],2022-01-08T13:18:58Z,@danhemming6624
"I have found that these women have one thing in common, which is that they exploited serious issues, such as gender discrimination, for their own gain. The only women they empowered were themselves.",[],2022-01-08T08:51:38Z,@Falset0Man
White feminism is a powerful thing.,[],2022-01-07T01:23:47Z,@1HaleyBaley
"Social media has destroyed people's abilities to think critically or ask questions.  Someone can just hype themselves up, take pretty pictures and people automatically think they are an expert on whatever they are trying to sell or preach.",[],2022-01-06T13:10:54Z,@BarbaraAnnB-yi5ew
"As a woman I have always hated the terms, ""girl boss"" or ""mom boss""   To me it is very cringe and immature.",[],2022-01-06T13:05:24Z,@BarbaraAnnB-yi5ew
Got a mlm recruitment add watching this haha,[],2022-01-06T08:18:32Z,@ellie9316
"Gaslight, gatekeeper, girlboss.",[],2022-01-06T04:32:11Z,@mariahp8344
great program on the truth!,[],2022-01-05T21:48:51Z,@chriswhitaker8467
Designing clothing to repel people with common sense is not the best idea.,[],2022-01-05T20:54:42Z,@hydrolito
well presented!,[],2022-01-05T11:36:31Z,@larrys-story-time
The netflix show were good thooo!,[],2022-01-04T14:36:47Z,@Vardagsvegan1
#bossbabe 🤣🤣🤣🤣🤣,[],2022-01-04T14:35:18Z,@joenormal4922
"A true ""girlboss"" wouldnt label herself with that.  She'd just be a boss.  Who happens to be a girl.  She wouldn't need to brag about it and bitch at people.  She wouldn't need to scam and hustle and harass.  She'd be a boss, she'd be good and passionate, and she wouldnt need to brag.  Same usually goes for most things regardless of gender.  If you are something, you usually dont have to go around advertising it to people.",[],2022-01-04T06:37:44Z,@TrueEnergizerBunnies
Straight up goddess,[],2022-01-04T05:10:19Z,@jacobthomas5187
I don’t think Shirley sanders fits in here - bc she didn’t rise up initially just pushing the girl boss narrative- i think she became successful and attempted to lift other women up even if she is of questionable character in other things- when i think girl boss of think specifically of MLMs or questionable characters who’s business model targets females pretending to empower them,[],2022-01-04T01:22:59Z,@ambergerhamburger
"//: ""EQUALITY"" sound like big government feminism to me. If you gather up all the women in the world and put them in a room, probability of survival is slim to non. Wisdom, Logic, Reasoning & MAN-POWER!!! Thank you for keeping it real with your content 👌",[],2022-01-03T21:24:15Z,@dmoneyd2010
My first office job I had this woman I worked with who constantly told the new employees I was so close to the dentist because I did explicit things.... I was 21 years old... she was 52. After a couple years of dealing with that extremely toxic working environment I had a literal mental breakdown and ended up hospitalized. It's a serious thing to be exposed to such an environment on a regular basis. To all the people out there who wake up with immediate anxiety about going to work... Quit. Just quit. No money is worth it.,[],2022-01-03T16:55:48Z,@blake5318
Gaslight Gatekeep Girlboss 🔥,[],2022-01-03T08:24:48Z,@tbgs8269
"Gaslight 
Gatekeep 
Girlboss",[],2022-01-03T04:23:24Z,@fothrmuckr
most of the girl boss companys ive seen were living on the backs of poor women with the dangle of one day you will make good money but it never comes,[],2022-01-03T03:17:40Z,@wb2413
9:44 uhhh so are the numbers not moving or are they going in the wrong direction. You can’t be both not moving and also moving in the wrong direction lol,[],2022-01-03T00:44:41Z,@lukycharms9970
"Love everything about this video. Great research. Eye-opening. Kinda thankful I've never used the term. A real ""girlboss"" doesn't have to claim to be so. 😉",[],2022-01-02T18:27:02Z,@ashleyhanna999
"I honestly think it's hilarious that people who leveraged bitter and divisive identity politics to get attention and money - saw their companies brought down by others who did exactly the same thing. 

The fact that a grown adult doesn't understand the difference between leadership and bossiness, really does tell you everything you need to know about this kind of rah-rah feminist ideology.",[],2022-01-02T13:23:33Z,@incurableromantic4006
"I need a Boy Boss pin in the same type as the bad boys movie poster. It would be the perfect gift to a couple of CEO’s i know, they will laugh their backsides of.",[],2022-01-02T11:27:55Z,@erikrungemadsen2081
Hello. Sad at the end they scammed everyone that had a $1.00 in their pockets.,[],2022-01-01T23:25:35Z,@dolsiemercado3140
I am LOVING your videos. #gaslightgirlbossgatekeep,[],2022-01-01T22:52:56Z,@bandgeekonflute
Why do grown woman like to be called girls? I’m 33 and I haven’t been called a girl for a very long time (expect by a child) they should have tried to ban that instead of bossy,[],2022-01-01T12:33:51Z,@kayleigh35
"Gaslight
Gatekeep
Girlboss",[],2022-01-01T11:25:43Z,@eclipsse3050
"yo bro im a fan of your video myself i want to start a channel about special care counselling . But i want to give you and advice and the beggining of your video you often say if you would lik click the like buttom i have a diploma and bussiness management ( i<m not trying to say that i am hot shot or more knowleagable) but we told me in those kind of situation is better to directly ask the person to click the like buttom rather than giving the choice.  
oh and sometime you ask to some weird emoji on comment section i don't know how to but your content are awesome and how your face seem to fit and eversingle background that you put . 
Happy New year and waiting for part 2 of the most toxic familly!",[],2022-01-01T10:47:13Z,@YelFlux
"Anyone else watching this and getting that MLM commercial about the friggin candles and making 5 figures a month 🙄🚫✋
so ironic though, youtube stop. Just stop.",[],2021-12-31T18:08:52Z,@LaurelDelRey
"GIRLBOSS, GENOCIDE, GENEVA CONVENTIONS WILL NOT STOP ME",[],2021-12-31T16:20:07Z,@yakkyrwhackr
A lot of fake till you make it however there’s always a downfall,[],2021-12-31T01:42:45Z,@hawkdefa3018
it's almost like maintaining and managing wealth is more than just generating it.,[],2021-12-31T00:36:02Z,@FirstLast-po8oz
Lol of course WOMEN can't get to that level unless guided by a man🤣. Idk why anyone is surprised??,[],2021-12-30T23:21:02Z,@tigreytigrey8537
"I really get this feeling that barely any of these women know what ‘equality’, etc are. 
Additionally, this whole movement certainly helped fuel this idea that women should avoid their biological instincts, and focus on selfish and self absorbed ventures. Rather than relationships and family.",[],2021-12-30T22:19:06Z,@NightOfTheLiving8bit
"Girl power, girl boss - not woman. Namely, postmodern feminism normalizes the perpetual infantilisation of women. It's pathetic.",[],2021-12-30T21:54:34Z,@gordonfreeman5261
This girls videos are so good,[],2021-12-30T20:35:07Z,@ximenaveramolina3260
Lisa su is a REAL girl boss,[],2021-12-30T18:00:28Z,@hector665
I will say women in management are much more likely to be termed bossy than their male counterparts. It really sucks that this faux feminist #girlboss movement has hurt legitimate criticisms of how women in corporate/workplaces are treated.,[],2021-12-30T14:28:43Z,@EmilyWhite2013z
When you look at Elizabeth you expect this soft mousey voice instead you get 👨🏼 it’s so off putting and major red flag!,[],2021-12-30T12:16:19Z,@MsTinkerbelle87
"gaslight gatkeep girlboss. I used to know someone exactly like this, idolized her bc I thought she was the exception. It really shook me when I found out she was always stealing form, lying to, and straight up refusing to pay people.",[],2021-12-30T10:38:42Z,@rollerskaterevival8484
Girl boss is feminism cringe lmao,[],2021-12-29T21:34:37Z,@JoelEmmettMcGarrity
"""Girl boss"" is invented by many of the same groups of people who think 1.) virtues should be expected, not encouraged, and 2.) rules for thee, not for me!  They are invariably hypocrites.",[],2021-12-29T21:14:28Z,@dy031101
"Gaslight, gatekeep, girlboss. There’s so much in this video to be angry about but the damage done to women’s rights is unbelievable. These women literally spat in the face of all the women who have marched and fought and sacrificed to satiate their greed. Thank you for making these videos and showing what the “truth” is. Keep up the good work!",[],2021-12-29T19:33:23Z,@donnariley7349
We need to kill this culture of glorifying narcissists... regardless of gender,"['It isn’t going to happen. The internet is exactly the same and worse than the thoroughly broken media it was supposed to be “better” than. All it does is further glorify and defend wealth, power and exploitation. It creates and reinforces radicalization and narcissism in everything while simultaneously keeping people who are suffering the most doing nothing to improve their lives.\n\nWe have witnessed the greatest widening of monetary inequality in world history in the time of the internet, and it is designed to only make that expand further and further.']",2021-12-29T06:28:04Z,@noushs8004
Forbes has a tendency to end up sticking its foot in its mouth,[],2021-12-29T05:26:35Z,@KITTY10171
"Oh I had some Nasty Gal stuff....it was just fast fashion junk you could get from Shein, Pretty Little Things or Boohoo. Nothing special.",[],2021-12-29T05:20:15Z,@KITTY10171
Trust me a true leader will lead a team not for disaster wether your man or woman If your leadership Skills are great People will respect you leadership skills don't have gender,[],2021-12-29T05:14:57Z,@Nanno888
I literally hate the term GIRL BOSS. It doesn't roll off tongue or sound good at all. So. Stupid.,[],2021-12-29T05:13:41Z,@KITTY10171
Girl that highlighter is putting in overtime!  Yet your hair is on life support. Where is the balance?,[],2021-12-28T22:12:09Z,@emh8604
Gaslight gatekeep girlboss,[],2021-12-28T21:44:10Z,@Arycke
“We all are equally terrible.”  Exactly. Let that be a lesson we meditate on so as not to look down on or up to anyone.,[],2021-12-28T20:48:50Z,@amystrickland6876
"Men in my male-dominated field and Jordan Peterson always say 'well women don't get ahead because they have kids or have different interests'.  That's true in some cases, but I left due to backlash, and was fired for reporting porn in the workplace anonymously (I only reported it to my union, without them knowing, but they figured it out since I was the only woman out of 12 men).   There is gatekeeping, but it's easier, like everything pertaining to male violence, to chalk it up to women's behaviour.",[],2021-12-28T19:10:35Z,@cheryl5667
"I'm a girl that can easily and has easily been put in positions of power because I'm really good at what I do. However, has it ever come to some people mind that I just don't want to? I wanna be stay at home mom. And I shouldn't be shamed for that. Also white women in power have given me the most headache out of anyone in corporate America. They are always trying to find things to complain about me but thank God my male bosses  had my back. I'm black btw",[],2021-12-28T17:14:42Z,@dangerzzzone2925
Gaslight Gatekeep Girl Boss,[],2021-12-28T11:33:52Z,@Amal-ku9xq
"*literally* gaslight gatekeep girlboss, girlfriend ✌️",[],2021-12-28T11:16:21Z,@fernlessbastard
"She is really brilliant, wise, and outspoken. I love her personality and content!",[],2021-12-28T10:59:17Z,@Amal-ku9xq
i like that i got a girl boss esque mlm ad on this video,[],2021-12-28T01:24:05Z,@Gopherzooka
✨gaslight✨ 💅🏻gatekeep💅🏻 👸🏼#girlboss👸🏼,[],2021-12-27T22:38:43Z,@blondeboo131
Girl boss = Fake chick,[],2021-12-27T20:16:04Z,@susannasolis2864
Girl boss is demeaning to the leadership of women.,[],2021-12-27T18:43:29Z,@andrearaimondi882
Millennials burning the world,[],2021-12-27T13:24:21Z,@brainysmurf74
Idk why but every time I watch your videos the adds are always for MLM’s,[],2021-12-27T12:28:42Z,@isabelldevilbiss3193
"Recruiting people for an MLM scheme with the slogan ""Do you want to be a GIRL BOSS?"" is even more ironic than getting run over by an ambulance.",[],2021-12-27T08:29:28Z,@GlassesnMouthplates
Gaslight gatekeep girl boss,[],2021-12-27T03:26:40Z,@Eqha67
"Not sure if these marketing ""girl boss"" gurus really know what they're doing with that ""Babe with the power"" keychains...
Cause there is no way millennial women are going to have grown up with Labyrinth and adoring David Bowie or anything.",[],2021-12-27T00:11:33Z,@rachaeladriano3829
Interesting thing about Elizabeth Holmes?  That deep fake sounding voice?  Yeah it is fake.  She doesn't actually sound like that she does it as a weird power play.,[],2021-12-26T23:52:36Z,@xxCrazyIzzyxx
"Anyone who tries to get a word banned because of some absurd thought that girls will be scared to take charge should be completely ignored on every level.

For fucks sake I'm a girl who is also a boss and the sheer notion of some fucking corporate bitch telling me girls can't be told they're ""bossy"" because it might stunt their metaphysical growth is such utter fucking bullshit it insults my intelligence AND my womanhood at the same time.",[],2021-12-26T23:47:46Z,@xxCrazyIzzyxx
"The First problem: Why do they have to call it ""Girl Boss""? Is there a ""Boy Boss"" already?",[],2021-12-26T11:25:51Z,@oliveryt7168
Bill Clinton is a rapist.,[],2021-12-26T07:52:48Z,@kloohooh
"gaslight, gatekeep, girlboss🤝",[],2021-12-26T01:51:37Z,@sheilacu12
GGG!!!,[],2021-12-25T19:04:35Z,@mkdorian8142
"I just rolled my eyes at those who tried to sell it as more women CEOs will fix tge existence of bad and exploitative corporate CEOS. It was just dillusional.

The whole hustle culture thing... idk, a lot of it just seems/seemed like very transparent grifters. Wework and Theranos being 2 great examples. Both were just so transparently terrible businesses (at least compared to their value) with very questionable CEOs.

The wework guy just being a total bro, and Holmes putting on this awkwardly transparent Steve jobs persona. I mean, if you've heard her talk before-- that super deep voice-- no you haven't. B/c she was literally putting on a fake deep accent. Like, so obviously as well.",[],2021-12-25T18:47:40Z,@mattheweveland8335
Gaslight Gatekeep Girlboss,[],2021-12-25T16:54:06Z,@indiebandreject
So girlbossing is trickle down feminism,[],2021-12-25T05:18:56Z,@LilieLira
"My girl boss always takes forever to simply hire for let's say a new customer service rep. She will wait until it's too late at Xmas time to train this new person for the holiday rush, and then it's our fault for not being team players. SHE SHOULD HAVE HIRED THE PERSON ON Nov 14th!",[],2021-12-25T00:52:31Z,@weilandiv8310
Women like this make things difficult for feminists who are really trying to create true change.,[],2021-12-24T23:36:11Z,@victorialadybug1
Holme's fake deep voice never fails to make me uber cringe. I just don't get how she thought that was not weird.,[],2021-12-24T21:28:26Z,@rebekahdavis5935
If someone told me not to use the word bossy I'd look at them like they'd lost their teeny tiny mind.,[],2021-12-24T18:54:05Z,@lisetteeliseparis7070
"If any man calls himself a ""BOSS-BRO"" he should be knee-capped by a baseball bat!",[],2021-12-24T17:40:10Z,@JurassicRaptor1993
"These girl-bosses get way too much attention from millenials. On one side millenials have such a good selfesteem, often a good education and a good start in life..... but on the other side, lots of them are so vulnerable to the commercialised social media and so often copying from others and actually coming across rather hysterical. Please calm down, take one step at a time, be honest to yourself and your collegues, don't fake, just do your very best and have patience. Is making lots of money, having lots of stuff, botoxing away every wrinkle really important? Lead a balanced life and eat healthy. That way you will keep the stress away and be a kind, beautiful, relaxed person.",[],2021-12-24T12:09:11Z,@jokiep65
I DID NOT JUST GET AN MLM ADD 💀,[],2021-12-24T05:23:16Z,@aliciawilson4049
Gaslight Gatekeep Girlboss,[],2021-12-24T01:55:27Z,@Askalott
"The name ""WeWoreWhat"" kind of sounds like a rip off of the website ""WhoWhatWear"", which started back in the early 2000's.",[],2021-12-24T01:35:01Z,@Askalott
"Is it just a trait, a red flag, or part of their psychosis that the ""Girlbosses"" you showed all talked so extremely fast? I had no idea such a business niche even existed.",[],2021-12-23T06:20:14Z,@streetrider1977
I liked that show #GirlBoss,[],2021-12-23T05:34:47Z,@AmourNista
#WEINERBOSS,[],2021-12-23T04:39:00Z,@antoniotulum4776
"See I think Sheryl was onto something when she said that more females being in a position of power was good for equality, but the problem lies within the execution. Using myself as an analogy, as a female going for a STEM degree, I would go into an exam room and at 4/5 (and more) of the room are males. What I'm getting at is you can help and ask and beg for someone to do something all you want, but the choice (most of the time) is ultimately up to the person. This goes for both genders. Females in the automotive industry and males in nursing (There's a whole askreddit forum dedicated to both. It's a really eye-opening perspective). They both face a lot of sexism and scrutiny. 
I've heard a lot of ""I'm bad at math so I'm probably going for [insert non math related major here]"" which is valid. I hate physics so I'm going nowhere near it. At the end of the day, one's occupation is molded by mindset and circumstances. What Sheryl can only do is help change the circumstances (scholarships,  grants, financial aid, housing, etc) but she can't force the mindset. Same goes with managing positions. I don't doubt that there are  women reject due to sexism, but I also believe a good portion of the female population isn't going for those types of jobs.
I don't know feel free to talk to me about this.",[],2021-12-20T03:41:06Z,@tired7649
All should be on American Greed.,[],2021-12-18T04:36:41Z,@justinhenderson5710
I love your content but it drives me crazy how you make up big words lol “incentitive” is not a word,[],2021-12-16T16:25:32Z,@hmillz18
Shiny shiny,[],2021-12-16T04:13:10Z,@arlenecarson6133
"I just want to be known for being good at my job, so just “boss” is fine.",[],2021-12-15T23:21:49Z,@annast.germain9522
"Sorry, I had this pop into my head ""Diversity win! Your Girl Boss is just as toxic as the Guy Boss!""",[],2021-12-15T21:55:04Z,@christinesinclair6938
Americans are so good at selling the same crap over and over again and they keep buying it!,[],2021-12-15T05:27:22Z,@justme-hh4vp
"Elizabeth’s deep voice sounds so fake it’s making physically cringe, how did anyone believe that 💀",[],2021-12-15T00:36:10Z,@KingOfGaymes
