review_id,rating,title,content,date,developer_response,user_name
5412919761,5,Can’t Stop Listening,"I wish I could stop binging, because Im appalled and disgusted by Epstein, Maxwell and all involved. Child sex trafficking is a HARD topic to listen to. But this story desperately needs to be told, and actual justice needs to be served where justice is due. Well done to Wondery and host Lindsey Graham! You are my heroes for addressing such a crucial epidemic in the US, and around the world. 

Naptime Nancy
True Crime Podcast",2020-01-16 17:59:41-07:00,,Naptime Nancy Drew
5412368951,2,Hard to follow,The content is great and the information is incredible but the editing was horrible. It’s hard to distinguish when the commercials start and end. The jumping around all over the place doesnt help.,2020-01-16 14:39:37-07:00,,Ignacio Santillanes
5384713237,3,Truth,Jeffrey Epstein didn’t kill himself....,2020-01-10 02:57:22-07:00,,morris24590
5381415173,5,Be prepared,To hear horrible things and get really angry.  A well reported and interesting story.  It is horrifying what rich well connected people get away with.  Horrifying that these things can happen and still can be happening.  We need to hold our daughters closer and teach them to be strong and independent and stand up to this crap.  I feel for all the victims and what they went through and sorry for the justice they can never receive.  All though I echo that I fully believe that man is not dead and maybe justice will be served.,2020-01-09 08:14:42-07:00,,lizo930
5373940944,5,Super- but missing ONE impt thing,"I loved everything but here’s what’s missing... if/since Jeff was likely a US Asset... and given that he never was held responsible- WHY WOULD WE THINK HE IS DEAD?? 
Clearly he was swapped out with a dead look alike- this seems SO OBVIOUS. 
Why wouldn’t this be discussed?",2020-01-07 16:05:25-07:00,,Finding Truth
5373883401,3,Laura ruined the finale,How many times is laura gonna plug her show. She focused a lot on gender - patriarchy -  hello sick is sick and the enabler was apparently his girlfriend.,2020-01-07 15:42:09-07:00,,RealTalkNowLetsLove
5365309802,5,Great reporting,Couldn’t stop listening!,2020-01-05 11:11:15-07:00,,purplepapajohnpizzaeater
5348783890,5,WOW - great listen,I couldn’t stop listening!,2020-01-01 16:09:27-07:00,,cAsBx
5348037069,5,Binged in one day,Very well told story. How he got away with all of this over all that time is just absolutely crazy. Great job on creating this.,2020-01-01 11:38:33-07:00,,Ecrab365
5343754961,2,Clinton,"There’s literally no mention of Clinton. They spent some minutes on Trump, great, but there’s only so much you can say about that—there’s that one clip of the two dancing. Clinton traveled overland 20 times to Epstein’s island, and literally nothing about that is mentioned. Otherwise informative.",2019-12-31 10:59:50-07:00,,smitty.inthecity
5332255812,1,Clinton’s must have sponsored this,"He’s tied to a bunch of liberal democrats, they killed him because they’re all pedophiles too 💯",2019-12-28 15:15:20-07:00,,Chickachucka
5329247684,5,Listen to episode 7,Be sure to listen to the bonus episode! It fills in the gaps in episode 6 (Epstein didn’t kill himself),2019-12-27 22:37:36-07:00,,Deathray_
5327773268,1,Not much,"Another Clinton coverup
Where will the liberal hate of Trump end?
Never by the fake news hypocrites",2019-12-27 13:40:45-07:00,,stu knodd
5320419332,5,Intriguing! Loved this podcast.,"This was exceptional. The life of this man was disgusting and I do hope the victims get some sort of justice after all this is said and done. It will take years unfortunately. Great podcast, thanks for all the hard work.",2019-12-25 21:20:06-07:00,,44Karen
5306621433,5,Fantastic!,Fanatic show! Well told and very informative. I liked the voice of the narrator.,2019-12-22 16:56:16-07:00,,Clanners23
5296338648,5,Truth,Epstein didn’t kill himself.,2019-12-20 08:45:30-07:00,,brkback69
5292990763,1,Biased Garbage,"If you hate Trump, this is for you. If you want the truth, skip it. I made it to Episode 3 before I deleted the season. They consistently make references and attempt to tie Epstein and Trump, with minimal passing mention of the fact Trump didn’t like Epstein and barred him from Mar A Lago. Furthermore, there was even less mentioned of good friend and frequent “Lolita Express” flier Clinton. So, again, only listen if you enjoy being lied to and hate Trump.",2019-12-19 14:38:24-07:00,,JFONAV
5292938064,5,Intriguing,"Well done,",2019-12-19 14:16:18-07:00,,fos03
5284848552,5,I’m disappointed,Once again wondering is a great podcast but we all know he got killed let’s be honest murdered in his cell,2019-12-17 14:54:00-07:00,,yourDOsomeday
5284290629,5,Truth,"Thank you for sharing the truth. Also, Epstein did not kill himself.",2019-12-17 11:00:49-07:00,,achavez11
5284122061,4,too biased for liberal viewpoints,"Good podcast, but focuses on unimportant matters and ignores some bigger deals. Horrible to hear about these stories though, disappointing to hear about the corruption and evil among the elite.",2019-12-17 09:49:40-07:00,,Tal Richardson
5283415133,3,Technical issues,"I like the wondery podcasts I’ve listened to in the past, I’ve given them all 4 or 5. Today I have tried to listen to 4 different new wondery podcasts and none of them will load. It’s not the app bc all my other podcasts work. Hate to leave a bad review not based on the content, just trying to get the message out so hopefully I can continue to listen to your entertaining podcasts. Thanks keep up the good work. 
P.S. I’ll make up for this 3 star review with 5 star reviews for other podcasts once they start working",2019-12-17 05:44:31-07:00,,questionableATbest
5281063099,5,Money = power,"Great podcast, absolutely will infuriate you",2019-12-16 14:28:00-07:00,,bgags9418
5272646100,5,Excellent podcast,I listen to many podcasts & this is one of the best a must !,2019-12-14 09:59:26-07:00,,kristyrn4kids
5269987557,5,Great and informative,I enjoyed this podcast a lot! Lots of new (to me) info.,2019-12-13 19:57:13-07:00,,Meandonlyme575757
5257441140,5,A good listen,Interesting podcast on this story. Well done!,2019-12-10 15:37:43-07:00,,mplsgossipgirl
5257389173,3,Good till the end,"Loved the series till episode 7. The last guest ruined it for me, but the rest of the series was illuminating on Epstein’s background and past",2019-12-10 15:13:55-07:00,,c powers b
5241312064,5,Wow,WOW. This podcast sheds so much light on such a complicated case. This is wonderfully narrated and provides great insights.,2019-12-06 12:06:04-07:00,,pekelly_
5239419708,1,Waste of time !,Great show if you like to listen to commercials. Too bad because there is so much more information easily available.,2019-12-06 01:40:14-07:00,,Keef Riffhard
5236964199,5,Shocking that it’s all true,This podcast really hits home and shows you what the people in our world have really been up to. I hope they all keep getting caught. So happy Prince Andrew has been pushed back.,2019-12-05 09:13:45-07:00,,Adsalisb18
5236151475,5,What happened to episode 2??,I was in the middle of episode two and it completely disappeared!!!???!,2019-12-05 04:56:10-07:00,,valcichk
5229036178,5,To be continued....,"It may be 6 episodes now, but the story does not end here. What about his will being filled in the V.I. two days before his death to 1953 foundation. Where are the assets of this foundation? And where is Grislaine Maxwell?
What about her assets? 
No-one was surprised by Epstein not making it to trial.",2019-12-03 07:39:23-07:00,,NadineG
5222180489,1,Great Until the End,"Great series until episode 7. I almost stopped at 6 and now so wish I had. The interviewee was an absolute baboon. Yeah, Epstein’s sick and demented actions are the result of male entitlement and definitely not about a depraved mind with millions of dollars at his disposal and governmental failures at every level. Sure. You lost me there, Wondery.",2019-12-01 11:37:04-07:00,,Proud Supporter or Flo
5202725154,4,"Great doc, until the end","Very factual and to the point which is great...until the final episode.  Whoever wrote this believes he killed himself without even entertaining the mountain of evidence that this may not be the case. 

They also keep calling the island little St Jeff, not Little St James

Could have used a bit more time mentioning the island and how truly bizarre this relationships with the Clintons, Trump, and other powerful leaders and influencers world wide. 

Still good, but that last episode is definitely the worst of what is an excellent series.",2019-11-27 01:10:27-07:00,,Cloudunderfire
5201720852,1,Are you kidding me?,"You feel ‘President Trump called Epstein ‘a terrific guy’” so important in the entire Epstein story that you say it twice in the trailer?  Yeah, sure, Clinton being on Epstein’s plane 26x is not.  No thanks, Wondery.  Don’t need you to try to paint a narrative about this guy to protect the others involved.  The truth will prevail and who is on Epstein’s list is the REAL story that clearly you have no interest in telling.",2019-11-26 18:53:26-07:00,,Wilma789
5199285981,4,Okay...,"Was well done, although this story is still fresh and more facts will come out. It could also go without all the fake Trump association... Everything Evil doesn’t have to end with “Trump”.",2019-11-26 04:38:12-07:00,,Rick Snar
5197823234,4,EDKH,"Fascinating and well-researched podcasts about how Epstein made his fortune, gained the confidence of the upper wealthy, and how he coerced and trafficked his victims, and then glosses over the circumstances of his death rather breezily.",2019-11-25 19:20:43-07:00,,Wesford
5197532860,4,Glad he’s dead,"I wish he would of told more of who he did these terrible things with - sounds like he did to certain reporters. But I’m glad he can’t finish out his psychotic narcissistic sociopathic plan. Hope the victims get all his money eventually, that he made a deals with his grimy lawyers that no one worth anything gets to leave his money and gross properties. That women Maxwell hope she dies a horrible death as well, she’s no victim either. Disgusting that they are not charging her with anything. But unfortunately there will be no justice because in America no one cares about anything or anyone except money and have no morals. And these are the people that run our countries our states and run the most “successful” companies. Shame on everyone that knew him. If you went to his house or his parties, flown on his planes- you knew. Disgusting.",2019-11-25 17:33:32-07:00,,qwertyvcvhhnhi
5196312489,1,Irresponsible interview,"Your last interview with a journalist who knew Epstein was a terrible choice.
I couldn’t finish listening to a journalist who still seemed seduced and excited by his world and then suggested rape is about sex not power.
Sometimes, she said, someone just wants to finish even though they’ve heard no and that’s about sex not power. 
You Did not challenge this!
This IS about power! I doubt they’d try this on a Champion boxer three times their size!
She spoke about the photo of Maxwell at a burger place in LA as if it were fact when there are many questions around its credibility, she misquoted Ambra’s recording of Harvey Weinstein and you didn’t challenge any of this.
Highly disappointed! Either you need to choose your talent more carefully or be willing to actually scrutinize what they are saying and not accept and promote this rubbish as fact. It is damaging!",2019-11-25 09:23:27-07:00,,SGCaroline
5194139803,5,The Mysterious Mr. Epstein,How was this allowed to happen?,2019-11-24 20:59:33-07:00,,mobil77
5191880230,5,The Mysterious Mr Epstein,There’s so much to the story of Jeffrey Epstein. Great reporting in this podcast. Money and power are 2 dangerous ingredients. It’s amazing how no one would listen to the many young female victims.,2019-11-24 07:56:30-07:00,,BowmanKorby
5190407880,5,Wow,Disturbing to hear just how deep this rabbit hole goes. Such a great podcast.,2019-11-24 00:19:55-07:00,,Alexalozano
5177638949,4,Loved Most of it..,"The interview in episode 8 with Vanessa whoever from Vanity Fair was super offensive. She compared Epstein to Matt Lauer?!?  She made it sound like people didn’t know?!?  Whatever some very prominent people new that the charges In Florida were bogus.  I do not like her take on this story. She seems to insinuate people are wrong in their perception of this atrocity. 
Jeffery Epstein was a sexual predator and he got away with it because of who he knew and how much money he had Period.  People knew he had issues they turned their head because he was white and rich and knew other white rich people.",2019-11-21 10:04:07-07:00,,littlefeetsize2
5177201035,5,Amazing!!,I try to share this podcast as much as possible. Where is Galaine Maxwell??? Thank you for investigating. Hopefully the victims will get vindicated.,2019-11-21 07:40:10-07:00,,Angie in Ohio
5176929670,1,EPSTEIN DIDN’T KILL HIMSELF,"EPSTEIN DIDN’T KILL HIMSELF!!!!!

😡🤬😡🤬",2019-11-21 06:23:00-07:00,,Fireflytreaty
5176468961,5,Interesting and disturbing,"I’ve always known that rich, white a-holes and people with connections have privileges and the ability to get away with things the average person cannot. However, this story makes my stomach churn and my heart break for all the young girls (and boys) around the world that are abused and hurt by disgusting, sub-human pedophiles and the people that enable them. Praying to God Ghislaine Maxwell and others that haven’t “committed suicide” yet pay for what they did and enabled. But most of all, prayers for all the girls and women who are survivors and fighting for justice!!",2019-11-21 04:16:40-07:00,,dk181818181819
5175965333,1,Episode 8,This Lindsay person is very hard to listen to. Hopefully she writes better than she talks. I could not finish the episode.,2019-11-21 01:37:08-07:00,,nethellum
5174014729,5,Couldn’t stop listening,"Loved this podcast and couldn’t turn it off! Super informative, great narration, and presented Epstein from a lot of interesting angles. The only episode I didn’t like and didn’t finish was episode 8 featuring Vanessa. She came across almost in a way that defended him and the way she spoke about his actions described him as more eclectic than vile. He was abhorrent, not peculiar.",2019-11-20 12:59:03-07:00,,sgrace97loves
5173655347,4,Vocal fry warning,"Great show, the better of the Epstein podcast out as of yet...but adjust your midrange audio settings because Vanessa’s vocal fry will make your ears and soul bleed.",2019-11-20 10:47:29-07:00,,PdOffParent
5172448878,5,Epstein didn’t kill him self,So informative. But disgusted with what he got away with! All involved need brought down!,2019-11-20 04:47:27-07:00,,Heathlee89
5171680603,1,Good podcast but,EPSTEIN DIDNT KILL HIMSELF,2019-11-20 00:53:45-07:00,,mr porkchop chop
5170860862,1,Light on Facts,"If you already know the basic facts of the Epstein case, you won’t learn much from this podcast. If you don’t know the facts, you’ll get a much better (and quicker) introduction from the Miami Herald’s reporting on the issue. 

This podcast seems mainly intended to entertain people who enjoy crime dramas. That doesn’t usually bother me, but this case deserves more serious journalistic treatment.",2019-11-19 20:01:46-07:00,,bjohns383
5170048558,1,Overproduced and leaves lots unexplored,"They failed to mention Ghislaine Maxwell’s family ties to intelligence and silicon valley, didn’t mention Epstein’s use of Victorias Secret shows as recruitment venues, didn’t mention his ties to Attorney General Barr, did not mention that Alex Acosta claimed he was told to leave Epstein to the intelligence community, no mention of Epstein’s cellmate having a contraband phone confiscated when he was moved into the MCC, and so on and so forth. The island Little Saint James is repeatedly called “Little Saint Jeff’s”, without clarification that this was a nickname. Laughably, at the end of the episode about his death, the host says the real “mystery” of Epstein is how he managed to navigate high society without being caught. If there was one thing that is not a mystery, its that the rich and powerful turn a blind eye to the evils of their peers. Also, tasteless ads in the middle of the show that sometimes include Epstein’s name in the ad read! Nauseating.",2019-11-19 14:34:39-07:00,,non-actionable threat
5169390963,2,Half the story,"I recently listened to the Mysterious Mr. Epstein podcast. I found it well done and very informative, until I got to the end. The last episode that explains how Epstein died did not even mention that there has been some suspicion as to whether he actually did in fact commit suicide or if he was murdered. The fact that it wasn’t mentioned at any point bothered me because as the story continues to unfold it appears more and more that he very well could have been murdered. 
Today it’s been reported that the two guards are being charged with conspiracy and filing false records. My conclusion to how I would access this podcast is it is half the story.",2019-11-19 10:04:12-07:00,,Cat 1017
5169359367,5,Epstein didn’t kill him self,Great podcast but Vanessa Grigoriadis speaks with a vocal fry that is absolutely annoying. She sounds like a stupid valley girl ... hard to tolerate 🤯,2019-11-19 09:51:10-07:00,,smokey d
5169021533,3,Interesting podcast but where is Julie K Brown?,"Interesting podcast but ditch Vanessa G!  

Interview Julie K Brown the reporter from the Miami Herald who broke the case open.  I am sure she has a lot more to say since she interviewed more than 60 plus victims and got them to trust her and speak out!",2019-11-19 07:52:26-07:00,,LuxDivas
5166589330,5,Bravo for this Podcast,"Words can’t express how I feel about this podcast, the stories and how it has come to life. This is excellent reporting and storytelling. And it’s not even over with. Justice to ALL victims.",2019-11-18 17:15:16-07:00,,00films
5166294770,5,Will not say loved!,"Very intriguing, disturbing, yet can cause me to “binge listen to this”.",2019-11-18 15:32:48-07:00,,prnhs423
5164882316,3,So many commercials,Literally 6 minutes of the 40 minute episode were ads.,2019-11-18 08:24:56-07:00,,Gringhdb
5161620873,5,🤦🏻‍♀️,Not sure why they don’t  have a WOMANS voice speak the role of the women!!,2019-11-17 16:05:23-07:00,,uberistrash
5161213279,4,Great and informative,"Another successful podcast for wondery. I am amazed by the information and the story is well done. Last episode is a zero for me though. I agree with the other comments about it. The lady, aside from her voice, seems irreverent towards the story of the women. Terms like Popped the cherry, bottom feeders, and chuckling while talking about victims, etc.",2019-11-17 14:15:51-07:00,,Benz Babe
5160209952,4,Overall good listen,"This was an educational and interesting podcast, but I had to cut it short because I couldn’t listen to Vanessa’s vocal fry and her saying “like” one more time. It was distracting from the content, which was disappointing.  Some people just aren’t meant for broadcast journalism, and she is one of them. I’ll shy away from podcasts with her involvement in the future.",2019-11-17 10:44:12-07:00,,LHinSLC
5159980459,5,Love this,"I love this podcast so much especially since I felt so uninformed going in. Vanessa’s interview upset me however, complaining about the topic of sex in media yet still talking about women’s sex lives in a weirdly sexist way. Also saying a media story “popped the cherry” for something, it’s just so regressive when you’re trying to combat how sex is perceived in media. It’s sad listening to a woman who doesn’t seem like she’s even -for women- in the first place.",2019-11-17 10:06:21-07:00,,tiffanynfullerton
5154308305,1,Vanessa Grigoriadis is a snobby pseudo intellectual,"I liked the podcast until episode 8 and that ruined it for me. I'm just an average woman, not a feminist by any means but I found her both sexist and classist. When she said Jeffery didn't only go for bottom feeders. So insensitive.",2019-11-16 17:06:21-07:00,,Pileloveit
5151029022,5,Informative and very interesting,"Loved the entire podcast. Really appreciated the knowledge and different perspectives. Answered most of my questions I had about the case. Unfortunately, I simply had to turn off the last bonus episode. While it did seem like Vanessa had a great deal to add, her voice was just too distracting to retain the information.",2019-11-16 07:58:06-07:00,,T man 900
5144446123,4,I liked the podcast but,"in the last interview ...the subject’s voice is so 
fried..really really  irritating.",2019-11-15 13:55:10-07:00,,bonzi74
5144214980,5,Great podcast but please don't ever have the woman on episode 8 back!,"This has been an incredibly eye opening podcast but dear God the woman in episode 8 has a horrible way of speaking! She's straight out of Valley Girls and her voice is so grating. I almost couldn't stand to continue to listen to the episode. Sounds very unprofessional. Otherwise, everything else has been fascinating and disturbing.",2019-11-15 12:54:58-07:00,,jgbgaz
5139490165,5,5 for Pod... except Vanessa,"Overall a nice layout of events. Vanessa’s vocal fry and persona was intolerable, though.",2019-11-14 18:37:04-07:00,,JessMakesAMess
5139418994,5,5 stars,"Jaw dropping , amazing storytelling",2019-11-14 18:13:29-07:00,,89Pato
5139090903,5,Jaw dropping,Unimaginable. Excellent story teller!,2019-11-14 16:23:37-07:00,,Jbdhfdvhh
5138147450,5,SUPERB,"I enjoyed this podcast very much.
Exceptionally done.",2019-11-14 10:55:40-07:00,,Faithful in His Spirit
5138135569,4,Great series awful last episode,This was such a well done series.  It’s so tragic that he ended it interviewing some lifestyle reporter who sounds vacuous and adds nothing to the dialogue.  Worst ending since game of thrones.,2019-11-14 10:51:22-07:00,,Manfredx
5137786430,4,Episode 8,"The worst episode, her voice is so annoying it seams she’s from the Kardashian’s family.",2019-11-14 09:03:44-07:00,,Mich the Grinch
5137781212,5,No bonus for me,I love the whole thing until we got to the bonus. She goes an octave higher at the end of each statement as the if it’s a question. It sounds like a fulfilled stereotype. I wish you hadn’t posted it.,2019-11-14 09:02:15-07:00,,claudiwho
5137605856,5,Mysterious mr epstein,Fascinating,2019-11-14 08:16:04-07:00,,Hogan86
5137025467,4,BOTTOM FEEDERS?!,"So, I loved the show - I thought it was thoughtful and well researched; however, this is one of the few reviews I have ever written because your guest on Episode 8, Vanessa, does not have your tact or thoughtfulness. Besides being an apologists in many ways (and contradicting her own points), she referred to non-ivy league women and those without “big careers” as bottom feeders. An underage female, a woman from a low-resourced background, or a victim of sexual assault is NOT a bottom feeder. I am completely disgusted, shocked, and disappointed - was this guest vetted? Was there any discussion to leave this episode off? WHY?! I think there should be an episode 9 apologizing to listeners and victims of sexual violence.",2019-11-14 06:00:33-07:00,,Tlh123
5136580081,5,Great Podcast HATE Ep. 8,"The guest on Episode 8 was extremely distasteful. From calling the perpetrator “Jeffrey” repeatedly to continually stopping just short of blatantly justifying his behavior to using the appalling phrase “popping the cherry” when referencing college campus sexual assault...just all of it. I had to stop when Vanessa Grigoriadis began discussing her book because it’s the absolute last thing I wanted to hear more about - her views on anything, particularly consent. Not to mention the way every sentence ended as a question, her vapid affected voice. Garbage. Pure garbage.

Overall this podcast has struck the right tone on a consistent basis, and the only reason I can fathom that this episode is presented at all is to show the culture of NYC society and the media culture that permitted the perpetrator to operate unimpeded for years. This journalist had a front row seat, and it sounds like to me she enjoyed every moment of it. She made me nauseous and angry.",2019-11-14 04:11:48-07:00,,HJS5829
5136356309,5,Listen!,Amazing! Thank you for an informative podcast!,2019-11-14 03:13:27-07:00,,AliceSD22
5134140996,5,Amazing,Incredible content,2019-11-13 16:11:35-07:00,,happy.peach
5134082659,4,Interesting.,Good podcast. I’m sure there is so much more. Funny how media tried  to mix Trump up in it and really it was Clinton’s name that kept coming up. Epstein was totally killed - the guy had a lot of big names he was about to drop. Sad for all those girls.,2019-11-13 15:51:14-07:00,,Gypsies chic
5134082512,3,Skip Ep 8. Trust Me.,Really good podcast. Except skip ep 8. The guest has the worst up speak and way too many “likes” and “right?” in every sentence. I could not ring myself to finish it. As a journalist I would expect her to know proper English. I would rather listen to a Kardashian sister.,2019-11-13 15:51:10-07:00,,Lori Robertson
5133921448,5,I liked it,"I think the podcast was great and informative. 
The Vanessa G. episode provided great perspective, but was hard to listen to (“like, like, like”).",2019-11-13 14:55:19-07:00,,loc726
5133693618,1,Epstein didn’t kill himself,It was all good until the last episode when they said Epstein committed suicide. I didn’t listen to this podcast to hear about Epstein for all the stuff he had. I wanted a backstory on him and most of it be investigating the death of Jeffrey Epstein,2019-11-13 13:41:59-07:00,,12926482618469372
5132928642,5,Love your show BUT...,"Episode 8 was a no for me as well. It’s all been said already, but she doesn’t sound professional at all....that accent is a put on too. She let up on it sometimes, other times it was SUPER thick. Stop already, Vanessa.",2019-11-13 09:31:52-07:00,,Gaylynng
5132897994,3,Meh,Another Wondery over-produced podcast that feels inauthentic. All hype and shine. If you are looking for an Epstein podcast there are better ones out there.,2019-11-13 09:22:18-07:00,,Stacy Moffatt
5132432354,5,Simply the best podcast ->ever<-,"All of the Wondery podcasts are awesome, but the mysterious mr Epstein is my favorite to date",2019-11-13 07:02:18-07:00,,Cambell251
5129985669,4,Epstein didn’t kill himself,We all know Epstein didn’t kill him self.  This was a good podcast until they said he tied a sheet around his neck and killed him self.  It would be a much more interesting podcast if they investigated what actually happened to Epstein.,2019-11-12 18:29:34-07:00,,Cal133
5129952593,3,Investigate and report the whole story,"Why did you not investigate the powerful men riding on the plane and visiting the island? Are you afraid of them? There is no deep investigation or reporting on the men. This “sex ring” will not stop until every man who participated are held accountable. 
Have women who were with these powerful men gone missing? Is the island also a grave yard? 
My heart breaks for the victims.",2019-11-12 18:18:32-07:00,,Runner&Foodie
5129797196,1,Slow release,"Decent podcast but you can’t release such short episodes once a week.

Updated: I can’t believe it ended without giving any interesting new details. Not up to Wondery’s high standard. Unless there is a season two, it was a waste of time.

Further update: all episodes are a complete joke. This podcast actually makes you dumber.",2019-11-12 17:28:11-07:00,,PodJake
5128946999,5,Informative,Nice insight to the story of Jeffrey Epstein,2019-11-12 12:27:55-07:00,,Shandhejisbsk87245
5128810397,5,Vanessa From Vanity Fair Episode,"Holy Cow SHE IS AWESOME! 
I mean wow this woman gave us A perspective we haven’t seen and did it with the kind of firecracker energy and insight i could listen to all day. 

She needs her own show!!",2019-11-12 11:42:12-07:00,,Catastr0phik
5128746841,3,Kermit the frog,Great podcast until they allowed Kermit the Frog to narrate the last episode,2019-11-12 11:19:02-07:00,,lavame2
5128451283,1,Exactly what I expected!,Great storytelling but no real substance that matters. They know they can’t hide the entire thing from you so they give enough to satisfy you. Did the hit mike reporter say Trump when talking about this? Nope. Clinton.,2019-11-12 09:44:02-07:00,,FrankGrimes78
5128427835,5,Lindsay yes!,Love your voice. Love your work. Episode 8. Omg I can’t w her voice. Growl elsewhere. Sounds like a grown up valley girl. Nope. 🤦🏼‍♀️👎🏻🙉,2019-11-12 09:37:08-07:00,,kfigluc
5128183042,4,Very Informative,"Host has an amazing voice and provides very insightful information. Episode 8 takes a turn. Vanessa Grigoriadis sounds inexperienced and entitled. Her voice is awful and, even though she is an “expert,” she sounds like she has NO professional authority on the topic. She sounds as if she’s more interested in name-dropping than providing insight on an important women’s issue.",2019-11-12 08:26:46-07:00,,RNB1012
5127998278,5,Learned more than I thought,"In depth- the hosts delivery and reporting are excellent. Learned more about Epstein then I ever would have, elsewhere. Had to bail on the last bonus ep. with Vanessa Grigoriadis after she used a Nicki Minaj reference for no constructive reason.",2019-11-12 07:34:49-07:00,,deprogrammed75
5127969667,4,The Show is good,"Just this last episode, #8, I can’t listen to her voice.",2019-11-12 07:26:58-07:00,,Swayllo
5126275432,2,Too many promos and samples of other shows,Can’t enjoy the story because they’re inserting so many other promotions for other wondery shows,2019-11-11 23:28:45-07:00,,sllimaraik
5124281808,5,Dragnet,The host is great and delivers the show in a modernized 50’s Dragnet/Jack Webb style that is great counterpoint to the breathy ‘just live your truth’ NPRish persona of many presenters in the Crime and Secret History sections of the podcast cloudscape and gift shop.,2019-11-11 10:33:21-07:00,,RS Field
5124235291,4,A great series,Very informative. This podcast offers more in depth background information of Epstein.,2019-11-11 10:15:48-07:00,,tblsnyder
5124061395,5,Gripping,"One of the deepest dives into his monster, whether he killed himself or not.",2019-11-11 09:21:39-07:00,,RLS19680110
5113383848,5,More Brilliance from Wondery and Lindsey Graham,"This podcast is outstanding, and devastating. I followed the Epstein case closely, and I thought I knew everything about it - in fact I initially didn’t subscribe to The Mysterious Mr. Epstein, because I didn’t think there was more to know. But I was very, very wrong. It’s truly shocking how deep Epstein’s depravity was, how many people looked the other way, and the ugly details that the media glossed over. 

Everyone should listen to this.",2019-11-09 12:02:05-07:00,,Error Undefined
5105373329,1,Epstein DID NOT commit suicide!!,"Jeffery Epstein didn’t kill himself, He was killed to protect pedophiles in high & powerful places!!",2019-11-08 07:56:11-07:00,,Tootm2010
5102922801,1,Lol,The only in-depth parts are things you don’t care about. And there is ads every 5 minutes. Let down.,2019-11-08 00:04:15-07:00,,Curtis- C bear
5100127239,5,A Great Overview,"I really liked how they hit the highlights and dug deep where they had more information to give. I do feel that if there could have been more episodes we could have gotten a little more information, but Wondery is good about posting bonus episodes with pertinent info, so I’ll be staying subscribed.

For those claiming this is politically biased, I don’t see it. Clinton is mentioned multiple times with the trips he took with Epstein and Trump is briefly mentioned only where it connects with the main story.
There is way more time spent with the businessmen Epstein was running with and his closest associates. No one was kept from scrutiny.

I think this was well produced and well reported. In a perfect world there would be less ads and more time spent digging deep, but there’s only so much a journalist can do, especially with such a button lipped case.
Hoping for more later!",2019-11-07 11:25:14-07:00,,SwordsandWolves
5099390621,3,What about Bill?,"I love how this podcast constantly focuses on trump saying one thing about Epstein, but dusts over Bill Clinton’s 20 some flights on his airplane.",2019-11-07 08:04:34-07:00,,Tom3230
5099346677,4,Where’s a podcast telling TODAY’S investigations?,"Other than mention last week of Eptein’s brother hiring a specialist that’s publicily stated the autopsy results were NOT indicative of suicide, is there ANY PODCAST currently telling about investigations going on NOW?  All podcasts I’ve heard talk all about the history. I want a source of what (if any) investigations are taking place now to bring accountability to the FL sheriff’s office, FBI and all those who blocked previous attempts to prosecute this monster.",2019-11-07 07:50:51-07:00,,SherriNDallasTX
5099258866,5,This was great,Very well done.,2019-11-07 07:23:37-07:00,,bigshadowsfan!
5096210261,2,Not an ounce of questioning the govt narrative,Zero question of whether it was really a suicide. As if written by a middle schooler,2019-11-06 18:13:00-07:00,,closterchargers
5095931026,5,"Must Listen, Riveting",Every American needs to listen to the podcast. It is so well done and you will zip through it.,2019-11-06 16:48:54-07:00,,tessam21
5095121716,5,The gist,"This podcast did a good job at outlining the history of abuse, the formation of a character like J.E, and how incredulous the whole series of events are. I think the series did a good job of putting things into perspective and offering the facts, rather than opinion and conspiracy. I really appreciate that this series was made. It’s the perfect length; the simple, digestible, gist.",2019-11-06 11:59:18-07:00,,Aly29362
5095025716,5,Great Show,Really well done,2019-11-06 11:31:07-07:00,,StrawberryAlarmClock
5095009827,1,Had High Hopes,"Boooo 👎 
The Trump references are just tooooo fake newsy. I mean, to be an “investigative” look into this essential and timely epidemic... seems the 2 seconds required to eliminate skepticism re: Trump’s “involvement” with the dirtbag WOULD’VE been invested. 
Keep your eye on the ball Wondery (the public isn’t stupid 🤦🏼‍♀️)",2019-11-06 11:25:28-07:00,,Georgiamama
5094244593,1,Inexcusably biased.,"The media no longer reports the news, they construct it.",2019-11-06 07:13:18-07:00,,mcc127
5093786590,1,HRCDJE,"Excellent podcast for the most part, intriguing analysis of Epstein’s origin and rise to power, however the podcast completely ignores the fact that Jeffrey Epstein didn’t kill himself",2019-11-06 05:09:51-07:00,,c skert
5093755294,5,Everybody needs to listen,This series highlights the way class and power always trumps justice. Money takes precedence over politics. More people need to hear about Epstein and his powerful friends of all political persuasions.,2019-11-06 05:01:35-07:00,,tornillo pros
5093470873,5,Good work,"Brief episodes for the most part, but thorough in the presentation of the information. Good work on this podcast, and I’ll be checking out other Wondery podcasts.",2019-11-06 03:46:02-07:00,,mdnghtramblr
5091952725,5,"Informative, horrifying, well-made",Very well put together to give you a perspective on all of E’s crimes and abuses. I just wish they were a bit clearer about their sources for some of the info,2019-11-05 19:30:26-07:00,,Hummingbirb
